"The address does not belong to this customer.","@FIXME: Các địa chỉ không thuộc về khách hàng này."
"The address does not belong to this customer","@FIXME: Các địa chỉ không thuộc về khách hàng này"
"The address has been deleted.","@FIXME: Các địa chỉ đã bị xóa."
"The address has been saved.","@FIXME: Các địa chỉ đã được lưu."
"The address was successfully deleted","@FIXME: Các địa chỉ đã được xóa thành công"
"The address was successfully saved","@FIXME: Các địa chỉ được lưu thành công"
"The customer does not have default billing address.","@FIXME: Các khách hàng không có địa chỉ thanh toán mặc định."
"The customer email (%s) already exists, skipping the record, line: %s",@TODO
"The customer group has been deleted.","@FIXME: Các nhóm khách hàng đã bị xóa."
"The customer group has been saved.","@FIXME: Các nhóm khách hàng đã được lưu."
"The customer ID and email did not match, skipping the record, line: %s",@TODO
"The customer is currently assigned to Customer Group %s.",@TODO
"The Date of Birth is required.","@FIXME: Ngày sinh được yêu cầu."
"The first name cannot be empty.","@FIXME: Cái tên đầu tiên không thể để trống."
"The group ""%s"" cannot be deleted",@TODO
"The last name cannot be empty.","@FIXME: Tên cuối cùng không thể để trống."
"The minimum password length is %s",@TODO
"The password cannot be empty.","@FIXME: Mật khẩu không thể để trống."
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","@FIXME: Mật khẩu phải có ít nhất 6 ký tự. Không gian hàng đầu hoặc dấu sẽ bị bỏ qua."
"There are no items in customer's shopping cart at the moment",@TODO
"There are no items in customer\'s shopping cart at the moment",@TODO
"There are no items in customer's wishlist at the moment",@TODO
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.",@TODO
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.",@TODO
"There was an error validating the VAT ID.","@FIXME: Có một lỗi chứng thực ID VAT."
"There was an error while deleting the address","@FIXME: Có một lỗi khi xóa địa chỉ"
"The suffix that goes after name (Jr., Sr., etc.)","@FIXME: Các hậu tố mà đi sau khi tên (Jr., Sr., vv)"
"The TAX/VAT number is required.","@FIXME: Số thuế / VAT là bắt buộc."
"The title that goes before name (Mr., Mrs., etc.)","@FIXME: Tiêu đề mà đi trước khi tên ( ông, bà, vv)"
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.",@TODO
"The VAT ID entered (%s) is not a valid VAT ID.",@TODO
"The VAT ID is valid. The current Customer Group will be used.","@FIXME: ID thuế GTGT là hợp lệ. Nhóm khách hàng hiện tại sẽ được sử dụng."
"This account is not confirmed.","@FIXME: Tài khoản này không được xác nhận."
"This customer email already exists","@FIXME: Email khách hàng này đã tồn tại"
"This customer has no saved addresses.","@FIXME: Khách hàng này đã không có địa chỉ lưu."
"This email address was not found in our records","@FIXME: Địa chỉ email này đã không được tìm thấy trong hồ sơ của chúng tôi"
"This e-mail does not require confirmation.","@FIXME: E -mail này không yêu cầu xác nhận."
"This email does not require confirmation.","@FIXME: Email này không yêu cầu xác nhận."
"This email will be sent instead of default welcome email, after account confirmation.","@FIXME: Email này sẽ được gửi thay vì mặc định email chào mừng, sau khi xác nhận tài khoản."
"This Email will be sent instead of Default Welcome Email, after Account Confirmation.","@FIXME: Email này sẽ được gửi thay vì mặc định Chào mừng bạn Email, sau khi xác nhận tài khoản."
"This is My Default %s Address",@TODO
"This is My Primary %s Address",@TODO
"To Cart","@FIXME: vào giỏ hàng"
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","@FIXME: Để hiển thị số thuế GTGT trên lối vào, thiết lập Hiện VAT Số trên Frontend tùy chọn Yes."
Total,"@FIXME: tổng số"
Type,"@FIXME: kiểu"
"Unable to save the customer.","@FIXME: Không thể lưu các khách hàng."
Unknown,"@FIXME: không biết"
"Unsubscribe from newsletter","@FIXME: Hủy đăng ký nhận bản tin"
"Unsubscribe from Newsletter","@FIXME: Hủy đăng ký nhận bản tin"
"Update customer address data","@FIXME: Cập nhật địa chỉ khách hàng dữ liệu"
"Update customer data","@FIXME: Cập nhật dữ liệu khách hàng"
Update,"@FIXME: Cập nhật"
"Use as my default billing address","@FIXME: Sử dụng như là địa chỉ thanh toán mặc định của tôi"
"Use as My Default Billing Address","@FIXME: Sử dụng như mặc định của tôi Địa chỉ thanh toán"
"Use as My Default %s Address",@TODO
"Use as my default shipping address","@FIXME: Sử dụng như địa chỉ giao hàng mặc định của tôi"
"Use as My Default Shipping Address","@FIXME: Sử dụng như My mặc định địa chỉ giao hàng"
"Use as My Primary %s Address",@TODO
"User description","@FIXME: Mô tả người sử dụng"
"Validate on Each Transaction","@FIXME: Xác nhận trên mỗi giao dịch"
"Validate VAT Number","@FIXME: Xác nhận số thuế GTGT"
"Validation Error Group","@FIXME: Validation Lỗi Nhóm"
"'%value%' appears to be a DNS hostname but cannot extract TLD part","@FIXME: giá trị % dường như là một tên máy chủ DNS, nhưng không thể trích xuất một phần TLD"
"'%value%' appears to be a DNS hostname but cannot match against hostname schema for TLD '%tld%'","@FIXME: giá trị % dường như là một tên máy chủ DNS nhưng không thể phù hợp với sơ đồ hostname cho TLD % TLD %"
"'%value%' appears to be a DNS hostname but cannot match TLD against known list","@FIXME: giá trị % dường như là một tên máy chủ DNS, nhưng không thể phù hợp với TLD với danh sách được biết đến"
"'%value%' appears to be a DNS hostname but contains a dash in an invalid position","@FIXME: giá trị % dường như là một tên máy chủ DNS nhưng có chứa một dấu gạch ngang ở một vị trí không hợp lệ"
"'%value%' appears to be a DNS hostname but the given punycode notation cannot be decoded","@FIXME: giá trị % dường như là một tên máy chủ DNS nhưng các ký hiệu punycode cho không thể được giải mã"
"'%value%' appears to be a local network name but local network names are not allowed","@FIXME: giá trị % dường như là một tên mạng cục bộ nhưng tên mạng nội bộ không được phép"
"'%value%' appears to be an IP address, but IP addresses are not allowed","@FIXME: giá trị % dường như là một địa chỉ IP, nhưng địa chỉ IP không được phép"
"'%value%' does not appear to be a valid local network name","@FIXME: giá trị % không xuất hiện để có một tên mạng địa phương hợp lệ"
"VAT Number","@FIXME: Số thuế GTGT"
"VAT Request Date","@FIXME: VAT Yêu cầu ngày"
"VAT Request Identifier","@FIXME: VAT Yêu cầu nhận dạng"
"View Order List","@FIXME: Xem Danh sách thứ tự"
"View Order","@FIXME: Xem Đặt hàng"
View,"@FIXME: quang cảnh"
"Visible In","@FIXME: Trong Visible"
"Visitors Only","@FIXME: Khách thăm Chỉ"
Visitor,"@FIXME: Visitor"
Website,"@FIXME: website"
"Welcome Email","@FIXME: Chào mừng bạn Email"
"Wishlist - %d item(s)",@TODO
Wishlist,"@FIXME: Sản phẩm yêu thích"
"Would you like to change the Customer Group for this order?","@FIXME: Bạn có muốn thay đổi nhóm khách hàng để đặt hàng này?"
"Wrong confirmation key.","@FIXME: Chính xác nhận sai."
"Wrong customer account specified.","@FIXME: Tài khoản của khách hàng sai quy định."
"Wrong email.","@FIXME: Email sai."
"Wrong region id by selected country","@FIXME: Sai khu vực id của quốc gia đã chọn"
"Wrong transactional account email type.","@FIXME: Sai giao dịch loại tài khoản email."
"Wrong transactional account email type","@FIXME: Sai tài khoản giao dịch loại email"
XML,"@FIXME: XML"
Year,"@FIXME: năm"
"You are currently not subscribed to any newsletter.","@FIXME: Bạn đang không đăng ký bất kỳ bản tin."
"You are currently not subscribed to our newsletter.","@FIXME: Bạn đang không đăng ký nhận bản tin của chúng tôi."
"You are currently not subscribed to our newsletter","@FIXME: Bạn đang không đăng ký nhận bản tin của chúng tôi"
"You are currently subscribed to 'General Subscription'.","@FIXME: Bạn hiện đang đăng ký chung"
"You are currently subscribed to our newsletter.","@FIXME: Bạn hiện đang đăng ký nhận bản tin của chúng tôi."
"You are currently subscribed to our newsletter","@FIXME: Bạn hiện đang đăng ký nhận bản tin của chúng tôi"
"You are now logged out","@FIXME: Bạn đã đăng xuất"
"You have been successfully logged out and will be redirected to our homepage in 5 seconds.","@FIXME: Bạn đã đăng nhập thành công ra và sẽ được chuyển đến trang chủ của chúng tôi trong 5 giây."
"You have logged out and will be redirected to our homepage in 5 seconds.","@FIXME: Bạn đã đăng xuất và sẽ được chuyển đến trang chủ của chúng tôi trong 5 giây."
"You have no additional address entries in your address book.","@FIXME: Bạn không có mục địa chỉ bổ sung trong sổ địa chỉ của bạn."
"You have no additional entries in your address book.","@FIXME: Bạn không có mục bổ sung trong sổ địa chỉ của bạn."
"You have no default billing address in your address book.","@FIXME: Bạn không có địa chỉ thanh toán mặc định trong sổ địa chỉ của bạn."
"You have no default entries in your address book.","@FIXME: Bạn không có mục mặc định trong sổ địa chỉ của bạn."
"You have no default shipping address in your address book.","@FIXME: Bạn không có địa chỉ giao hàng mặc định trong sổ địa chỉ của bạn."
"You have no primary entries in your address book.","@FIXME: Bạn không có mục chính trong sổ địa chỉ của bạn."
"You have not set a default billing address.","@FIXME: Bạn đã không thiết lập một địa chỉ thanh toán mặc định."
"You have not set a default shipping address.","@FIXME: Bạn đã không thiết lập một địa chỉ giao hàng mặc định."
"You have not set a primary billing address.","@FIXME: Bạn đã không thiết lập một địa chỉ thanh toán chính."
"You have not set a primary shipping address.","@FIXME: Bạn đã không thiết lập một địa chỉ vận chuyển chính."
"You have placed no orders yet.","@FIXME: Bạn đã đặt không có đơn đặt hàng nào."
"You have placed no products yet.","@FIXME: Bạn đã đặt không có sản phẩm nào."
"Your account balance is: %s",@TODO
"You're now Logged Out",@TODO
"Your Tax ID cannot be validated.","@FIXME: ID thuế của bạn không thể được xác nhận."
"Your VAT ID was successfully validated.","@FIXME: ID VAT của bạn đã được xác nhận thành công."
"You will be charged tax.","@FIXME: Bạn sẽ phải trả thuế."
"You will not be charged tax.","@FIXME: Bạn sẽ không bị tính thuế."
YYYY,"@FIXME: YYYY"
"Zip/Postal Code","@FIXME: Zip / Postal Code"
"ZIP/Postal Code","@FIXME: Zip / Postal Code"
"ZIP/Post Code","@FIXME: ZIP / Post Code"
ZIP,"@FIXME: ZIP"
